frame,track_id,x1,y1,x2,y2,keypoints
134,1,236,432,734,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [361.59149169921875, 465.0147399902344], [0.0, 0.0], [310.9359130859375, 714.2788696289062], [0.0, 0.0], [346.5399169921875, 746.4457397460938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
134,4,2,303,970,884,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [361.59149169921875, 465.0147399902344], [0.0, 0.0], [310.9359130859375, 714.2788696289062], [0.0, 0.0], [346.5399169921875, 746.4457397460938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
134,6,215,686,458,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [361.59149169921875, 465.0147399902344], [0.0, 0.0], [310.9359130859375, 714.2788696289062], [0.0, 0.0], [346.5399169921875, 746.4457397460938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
135,1,238,432,732,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [405.4429016113281, 460.549560546875], [0.0, 0.0], [303.10711669921875, 723.7781982421875], [0.0, 0.0], [361.2340087890625, 759.7885131835938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
135,4,-7,290,988,887,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [405.4429016113281, 460.549560546875], [0.0, 0.0], [303.10711669921875, 723.7781982421875], [0.0, 0.0], [361.2340087890625, 759.7885131835938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
135,6,214,686,457,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [405.4429016113281, 460.549560546875], [0.0, 0.0], [303.10711669921875, 723.7781982421875], [0.0, 0.0], [361.2340087890625, 759.7885131835938], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
136,1,238,433,730,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [381.1397705078125, 467.08306884765625], [0.0, 0.0], [277.220703125, 737.3015747070312], [0.0, 0.0], [360.71795654296875, 762.0491333007812], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
136,4,-17,277,1007,891,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [381.1397705078125, 467.08306884765625], [0.0, 0.0], [277.220703125, 737.3015747070312], [0.0, 0.0], [360.71795654296875, 762.0491333007812], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
136,6,213,686,456,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [381.1397705078125, 467.08306884765625], [0.0, 0.0], [277.220703125, 737.3015747070312], [0.0, 0.0], [360.71795654296875, 762.0491333007812], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
137,1,238,429,734,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [306.3743591308594, 724.10498046875], [0.0, 0.0], [302.76385498046875, 763.4067993164062], [0.0, 0.0], [350.4705505371094, 770.5285034179688], [290.2683410644531, 770.1678466796875], [299.3940124511719, 776.945556640625], [362.9175720214844, 745.0226440429688], [366.8230285644531, 749.9019775390625], [394.3948669433594, 779.2428588867188], [403.232666015625, 784.206298828125]]]"
137,4,-26,264,1025,895,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [306.3743591308594, 724.10498046875], [0.0, 0.0], [302.76385498046875, 763.4067993164062], [0.0, 0.0], [350.4705505371094, 770.5285034179688], [290.2683410644531, 770.1678466796875], [299.3940124511719, 776.945556640625], [362.9175720214844, 745.0226440429688], [366.8230285644531, 749.9019775390625], [394.3948669433594, 779.2428588867188], [403.232666015625, 784.206298828125]]]"
137,6,247,708,449,831,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [306.3743591308594, 724.10498046875], [0.0, 0.0], [302.76385498046875, 763.4067993164062], [0.0, 0.0], [350.4705505371094, 770.5285034179688], [290.2683410644531, 770.1678466796875], [299.3940124511719, 776.945556640625], [362.9175720214844, 745.0226440429688], [366.8230285644531, 749.9019775390625], [394.3948669433594, 779.2428588867188], [403.232666015625, 784.206298828125]]]"
138,1,238,426,738,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [283.41448974609375, 715.5037231445312], [300.5898132324219, 721.2135620117188], [0.0, 0.0], [304.0996398925781, 744.6100463867188], [0.0, 0.0], [333.3295593261719, 745.8897705078125], [280.10528564453125, 765.6585083007812], [289.7453918457031, 772.0582275390625], [360.4602355957031, 745.640869140625], [366.62982177734375, 749.9890747070312], [393.8257141113281, 788.1934204101562], [400.64715576171875, 792.758544921875]]]"
138,4,-36,251,1043,899,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [283.41448974609375, 715.5037231445312], [300.5898132324219, 721.2135620117188], [0.0, 0.0], [304.0996398925781, 744.6100463867188], [0.0, 0.0], [333.3295593261719, 745.8897705078125], [280.10528564453125, 765.6585083007812], [289.7453918457031, 772.0582275390625], [360.4602355957031, 745.640869140625], [366.62982177734375, 749.9890747070312], [393.8257141113281, 788.1934204101562], [400.64715576171875, 792.758544921875]]]"
138,6,241,703,450,830,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [283.41448974609375, 715.5037231445312], [300.5898132324219, 721.2135620117188], [0.0, 0.0], [304.0996398925781, 744.6100463867188], [0.0, 0.0], [333.3295593261719, 745.8897705078125], [280.10528564453125, 765.6585083007812], [289.7453918457031, 772.0582275390625], [360.4602355957031, 745.640869140625], [366.62982177734375, 749.9890747070312], [393.8257141113281, 788.1934204101562], [400.64715576171875, 792.758544921875]]]"
139,1,238,423,741,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [286.2250061035156, 720.7208862304688], [302.0301513671875, 721.579345703125], [0.0, 0.0], [317.7198486328125, 750.6995239257812], [0.0, 0.0], [373.1989440917969, 773.7877807617188], [268.398681640625, 767.14501953125], [278.35858154296875, 771.0376586914062], [344.622802734375, 741.6417236328125], [356.4338684082031, 744.5588989257812], [362.4475402832031, 784.248779296875], [381.0521240234375, 788.21142578125]]]"
139,4,-46,238,1061,902,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [286.2250061035156, 720.7208862304688], [302.0301513671875, 721.579345703125], [0.0, 0.0], [317.7198486328125, 750.6995239257812], [0.0, 0.0], [373.1989440917969, 773.7877807617188], [268.398681640625, 767.14501953125], [278.35858154296875, 771.0376586914062], [344.622802734375, 741.6417236328125], [356.4338684082031, 744.5588989257812], [362.4475402832031, 784.248779296875], [381.0521240234375, 788.21142578125]]]"
139,6,240,701,447,828,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [286.2250061035156, 720.7208862304688], [302.0301513671875, 721.579345703125], [0.0, 0.0], [317.7198486328125, 750.6995239257812], [0.0, 0.0], [373.1989440917969, 773.7877807617188], [268.398681640625, 767.14501953125], [278.35858154296875, 771.0376586914062], [344.622802734375, 741.6417236328125], [356.4338684082031, 744.5588989257812], [362.4475402832031, 784.248779296875], [381.0521240234375, 788.21142578125]]]"
140,1,238,420,745,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [278.1784973144531, 725.100341796875], [297.01202392578125, 728.383056640625], [315.7047424316406, 745.896484375], [323.51312255859375, 753.4985961914062], [376.99267578125, 769.6979370117188], [370.60845947265625, 769.9579467773438], [277.0034484863281, 768.3822631835938], [288.73480224609375, 773.5861206054688], [349.4443359375, 747.4963989257812], [356.2578125, 750.673095703125], [385.504638671875, 785.9549560546875], [394.63995361328125, 789.6719360351562]]]"
140,4,-56,225,1080,906,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [278.1784973144531, 725.100341796875], [297.01202392578125, 728.383056640625], [315.7047424316406, 745.896484375], [323.51312255859375, 753.4985961914062], [376.99267578125, 769.6979370117188], [370.60845947265625, 769.9579467773438], [277.0034484863281, 768.3822631835938], [288.73480224609375, 773.5861206054688], [349.4443359375, 747.4963989257812], [356.2578125, 750.673095703125], [385.504638671875, 785.9549560546875], [394.63995361328125, 789.6719360351562]]]"
140,6,239,702,446,830,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [278.1784973144531, 725.100341796875], [297.01202392578125, 728.383056640625], [315.7047424316406, 745.896484375], [323.51312255859375, 753.4985961914062], [376.99267578125, 769.6979370117188], [370.60845947265625, 769.9579467773438], [277.0034484863281, 768.3822631835938], [288.73480224609375, 773.5861206054688], [349.4443359375, 747.4963989257812], [356.2578125, 750.673095703125], [385.504638671875, 785.9549560546875], [394.63995361328125, 789.6719360351562]]]"
141,1,238,417,749,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [249.55255126953125, 745.610595703125], [265.9591979980469, 746.8561401367188], [290.8241882324219, 749.7942504882812], [304.27972412109375, 755.6620483398438], [340.36090087890625, 738.3001708984375], [339.11187744140625, 738.6709594726562], [292.3696594238281, 771.269775390625], [302.8026428222656, 775.4008178710938], [349.5539855957031, 748.6316528320312], [361.00201416015625, 750.4862670898438], [386.82501220703125, 776.48486328125], [405.1795654296875, 776.7283325195312]]]"
141,4,-65,212,1098,910,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [249.55255126953125, 745.610595703125], [265.9591979980469, 746.8561401367188], [290.8241882324219, 749.7942504882812], [304.27972412109375, 755.6620483398438], [340.36090087890625, 738.3001708984375], [339.11187744140625, 738.6709594726562], [292.3696594238281, 771.269775390625], [302.8026428222656, 775.4008178710938], [349.5539855957031, 748.6316528320312], [361.00201416015625, 750.4862670898438], [386.82501220703125, 776.48486328125], [405.1795654296875, 776.7283325195312]]]"
141,6,233,704,443,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [249.55255126953125, 745.610595703125], [265.9591979980469, 746.8561401367188], [290.8241882324219, 749.7942504882812], [304.27972412109375, 755.6620483398438], [340.36090087890625, 738.3001708984375], [339.11187744140625, 738.6709594726562], [292.3696594238281, 771.269775390625], [302.8026428222656, 775.4008178710938], [349.5539855957031, 748.6316528320312], [361.00201416015625, 750.4862670898438], [386.82501220703125, 776.48486328125], [405.1795654296875, 776.7283325195312]]]"
142,1,238,414,753,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [250.7197265625, 744.8405151367188], [264.95635986328125, 746.6720581054688], [289.33416748046875, 744.7484130859375], [297.74102783203125, 751.9581909179688], [331.46746826171875, 726.5748291015625], [330.3216857910156, 728.857177734375], [292.02685546875, 770.858642578125], [300.5642395019531, 775.0852661132812], [348.697021484375, 749.222900390625], [355.9140930175781, 751.2273559570312], [387.275146484375, 776.213134765625], [399.8971862792969, 777.1226196289062]]]"
142,4,-75,199,1116,913,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [250.7197265625, 744.8405151367188], [264.95635986328125, 746.6720581054688], [289.33416748046875, 744.7484130859375], [297.74102783203125, 751.9581909179688], [331.46746826171875, 726.5748291015625], [330.3216857910156, 728.857177734375], [292.02685546875, 770.858642578125], [300.5642395019531, 775.0852661132812], [348.697021484375, 749.222900390625], [355.9140930175781, 751.2273559570312], [387.275146484375, 776.213134765625], [399.8971862792969, 777.1226196289062]]]"
142,6,232,703,445,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [250.7197265625, 744.8405151367188], [264.95635986328125, 746.6720581054688], [289.33416748046875, 744.7484130859375], [297.74102783203125, 751.9581909179688], [331.46746826171875, 726.5748291015625], [330.3216857910156, 728.857177734375], [292.02685546875, 770.858642578125], [300.5642395019531, 775.0852661132812], [348.697021484375, 749.222900390625], [355.9140930175781, 751.2273559570312], [387.275146484375, 776.213134765625], [399.8971862792969, 777.1226196289062]]]"
143,1,238,411,757,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [256.50042724609375, 752.1788330078125], [273.3125, 754.7843017578125], [297.0793762207031, 745.7543334960938], [306.15740966796875, 752.9877319335938], [342.2707824707031, 729.0682373046875], [335.8573913574219, 730.82861328125], [294.5422668457031, 774.83984375], [305.02178955078125, 779.2390747070312], [348.7950744628906, 753.7785034179688], [354.75640869140625, 755.6553955078125], [391.6839294433594, 772.7391357421875], [401.2616271972656, 774.0023193359375]]]"
143,4,-85,186,1135,917,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [256.50042724609375, 752.1788330078125], [273.3125, 754.7843017578125], [297.0793762207031, 745.7543334960938], [306.15740966796875, 752.9877319335938], [342.2707824707031, 729.0682373046875], [335.8573913574219, 730.82861328125], [294.5422668457031, 774.83984375], [305.02178955078125, 779.2390747070312], [348.7950744628906, 753.7785034179688], [354.75640869140625, 755.6553955078125], [391.6839294433594, 772.7391357421875], [401.2616271972656, 774.0023193359375]]]"
143,6,234,703,446,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [256.50042724609375, 752.1788330078125], [273.3125, 754.7843017578125], [297.0793762207031, 745.7543334960938], [306.15740966796875, 752.9877319335938], [342.2707824707031, 729.0682373046875], [335.8573913574219, 730.82861328125], [294.5422668457031, 774.83984375], [305.02178955078125, 779.2390747070312], [348.7950744628906, 753.7785034179688], [354.75640869140625, 755.6553955078125], [391.6839294433594, 772.7391357421875], [401.2616271972656, 774.0023193359375]]]"
144,1,238,408,760,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [238.7752685546875, 750.7567749023438], [262.66241455078125, 752.9932861328125], [281.00665283203125, 748.4886474609375], [299.7768249511719, 755.1237182617188], [333.6427307128906, 732.9251708984375], [334.4291687011719, 733.8375854492188], [277.5044860839844, 772.7512817382812], [291.612548828125, 777.4807739257812], [339.1984558105469, 750.4382934570312], [348.9150390625, 752.0894775390625], [387.9700622558594, 767.5089111328125], [400.04486083984375, 768.0648803710938]]]"
144,4,-94,173,1153,921,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [238.7752685546875, 750.7567749023438], [262.66241455078125, 752.9932861328125], [281.00665283203125, 748.4886474609375], [299.7768249511719, 755.1237182617188], [333.6427307128906, 732.9251708984375], [334.4291687011719, 733.8375854492188], [277.5044860839844, 772.7512817382812], [291.612548828125, 777.4807739257812], [339.1984558105469, 750.4382934570312], [348.9150390625, 752.0894775390625], [387.9700622558594, 767.5089111328125], [400.04486083984375, 768.0648803710938]]]"
144,6,233,703,442,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [238.7752685546875, 750.7567749023438], [262.66241455078125, 752.9932861328125], [281.00665283203125, 748.4886474609375], [299.7768249511719, 755.1237182617188], [333.6427307128906, 732.9251708984375], [334.4291687011719, 733.8375854492188], [277.5044860839844, 772.7512817382812], [291.612548828125, 777.4807739257812], [339.1984558105469, 750.4382934570312], [348.9150390625, 752.0894775390625], [387.9700622558594, 767.5089111328125], [400.04486083984375, 768.0648803710938]]]"
145,1,238,405,764,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [268.925537109375, 740.8544921875], [275.9129638671875, 738.7940063476562], [332.8926696777344, 754.8861694335938], [316.35650634765625, 752.9749145507812], [404.0971374511719, 767.5831909179688], [375.542724609375, 748.2518920898438], [271.27008056640625, 776.6766357421875], [275.4191589355469, 779.10888671875], [322.4232482910156, 760.9138793945312], [324.76605224609375, 762.3569946289062], [356.32025146484375, 779.1947631835938], [362.4424743652344, 781.1017456054688]]]"
145,4,-104,160,1171,925,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [268.925537109375, 740.8544921875], [275.9129638671875, 738.7940063476562], [332.8926696777344, 754.8861694335938], [316.35650634765625, 752.9749145507812], [404.0971374511719, 767.5831909179688], [375.542724609375, 748.2518920898438], [271.27008056640625, 776.6766357421875], [275.4191589355469, 779.10888671875], [322.4232482910156, 760.9138793945312], [324.76605224609375, 762.3569946289062], [356.32025146484375, 779.1947631835938], [362.4424743652344, 781.1017456054688]]]"
145,6,232,703,443,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [268.925537109375, 740.8544921875], [275.9129638671875, 738.7940063476562], [332.8926696777344, 754.8861694335938], [316.35650634765625, 752.9749145507812], [404.0971374511719, 767.5831909179688], [375.542724609375, 748.2518920898438], [271.27008056640625, 776.6766357421875], [275.4191589355469, 779.10888671875], [322.4232482910156, 760.9138793945312], [324.76605224609375, 762.3569946289062], [356.32025146484375, 779.1947631835938], [362.4424743652344, 781.1017456054688]]]"
146,1,238,402,768,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [277.6763610839844, 733.833740234375], [293.9169006347656, 733.2264404296875], [324.4413146972656, 750.1124877929688], [338.3135681152344, 754.3273315429688], [397.6333312988281, 756.281005859375], [403.5903625488281, 760.0383911132812], [266.17535400390625, 773.0729370117188], [275.68304443359375, 776.0995483398438], [316.30877685546875, 759.7778930664062], [325.3901062011719, 761.47900390625], [340.61676025390625, 779.40283203125], [354.55743408203125, 781.7247314453125]]]"
146,4,-114,147,1190,928,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [277.6763610839844, 733.833740234375], [293.9169006347656, 733.2264404296875], [324.4413146972656, 750.1124877929688], [338.3135681152344, 754.3273315429688], [397.6333312988281, 756.281005859375], [403.5903625488281, 760.0383911132812], [266.17535400390625, 773.0729370117188], [275.68304443359375, 776.0995483398438], [316.30877685546875, 759.7778930664062], [325.3901062011719, 761.47900390625], [340.61676025390625, 779.40283203125], [354.55743408203125, 781.7247314453125]]]"
146,6,233,703,441,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [277.6763610839844, 733.833740234375], [293.9169006347656, 733.2264404296875], [324.4413146972656, 750.1124877929688], [338.3135681152344, 754.3273315429688], [397.6333312988281, 756.281005859375], [403.5903625488281, 760.0383911132812], [266.17535400390625, 773.0729370117188], [275.68304443359375, 776.0995483398438], [316.30877685546875, 759.7778930664062], [325.3901062011719, 761.47900390625], [340.61676025390625, 779.40283203125], [354.55743408203125, 781.7247314453125]]]"
147,1,238,399,772,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [287.2167663574219, 733.6282958984375], [303.56298828125, 733.6661376953125], [334.2601318359375, 746.0706787109375], [348.8162841796875, 749.7252197265625], [398.36871337890625, 753.8029174804688], [406.2408447265625, 758.1416015625], [267.2169494628906, 767.5377197265625], [277.0555419921875, 769.4317016601562], [307.1982421875, 773.844482421875], [320.20098876953125, 774.7984008789062], [319.88592529296875, 791.4069213867188], [340.47833251953125, 793.4041137695312]]]"
147,4,-124,133,1208,932,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [287.2167663574219, 733.6282958984375], [303.56298828125, 733.6661376953125], [334.2601318359375, 746.0706787109375], [348.8162841796875, 749.7252197265625], [398.36871337890625, 753.8029174804688], [406.2408447265625, 758.1416015625], [267.2169494628906, 767.5377197265625], [277.0555419921875, 769.4317016601562], [307.1982421875, 773.844482421875], [320.20098876953125, 774.7984008789062], [319.88592529296875, 791.4069213867188], [340.47833251953125, 793.4041137695312]]]"
147,6,236,706,438,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [287.2167663574219, 733.6282958984375], [303.56298828125, 733.6661376953125], [334.2601318359375, 746.0706787109375], [348.8162841796875, 749.7252197265625], [398.36871337890625, 753.8029174804688], [406.2408447265625, 758.1416015625], [267.2169494628906, 767.5377197265625], [277.0555419921875, 769.4317016601562], [307.1982421875, 773.844482421875], [320.20098876953125, 774.7984008789062], [319.88592529296875, 791.4069213867188], [340.47833251953125, 793.4041137695312]]]"
148,1,237,396,776,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [309.37432861328125, 723.9171142578125], [286.4632568359375, 735.2225341796875], [310.26727294921875, 736.46240234375], [334.15264892578125, 744.1646728515625], [359.5514831542969, 750.7186279296875], [394.33837890625, 758.9097290039062], [411.6495666503906, 770.41015625], [268.06195068359375, 777.71923828125], [283.21282958984375, 778.5963745117188], [294.89984130859375, 797.932861328125], [311.828857421875, 797.8679809570312], [300.7592468261719, 814.6175537109375], [323.33087158203125, 815.3934326171875]]]"
148,4,-133,120,1226,936,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [309.37432861328125, 723.9171142578125], [286.4632568359375, 735.2225341796875], [310.26727294921875, 736.46240234375], [334.15264892578125, 744.1646728515625], [359.5514831542969, 750.7186279296875], [394.33837890625, 758.9097290039062], [411.6495666503906, 770.41015625], [268.06195068359375, 777.71923828125], [283.21282958984375, 778.5963745117188], [294.89984130859375, 797.932861328125], [311.828857421875, 797.8679809570312], [300.7592468261719, 814.6175537109375], [323.33087158203125, 815.3934326171875]]]"
148,6,239,707,439,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [309.37432861328125, 723.9171142578125], [286.4632568359375, 735.2225341796875], [310.26727294921875, 736.46240234375], [334.15264892578125, 744.1646728515625], [359.5514831542969, 750.7186279296875], [394.33837890625, 758.9097290039062], [411.6495666503906, 770.41015625], [268.06195068359375, 777.71923828125], [283.21282958984375, 778.5963745117188], [294.89984130859375, 797.932861328125], [311.828857421875, 797.8679809570312], [300.7592468261719, 814.6175537109375], [323.33087158203125, 815.3934326171875]]]"
149,1,237,393,779,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [318.3653259277344, 720.4788818359375], [284.595458984375, 727.3782348632812], [318.1500244140625, 735.6556396484375], [316.7098693847656, 733.6643676757812], [360.2122802734375, 750.0113525390625], [361.0472717285156, 740.718505859375], [402.0849609375, 762.517578125], [262.0189514160156, 780.6287231445312], [281.7607727050781, 784.529296875], [299.92987060546875, 808.1747436523438], [316.447021484375, 810.918212890625], [0.0, 0.0], [315.48382568359375, 826.5379028320312]]]"
149,4,-143,107,1244,940,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [318.3653259277344, 720.4788818359375], [284.595458984375, 727.3782348632812], [318.1500244140625, 735.6556396484375], [316.7098693847656, 733.6643676757812], [360.2122802734375, 750.0113525390625], [361.0472717285156, 740.718505859375], [402.0849609375, 762.517578125], [262.0189514160156, 780.6287231445312], [281.7607727050781, 784.529296875], [299.92987060546875, 808.1747436523438], [316.447021484375, 810.918212890625], [0.0, 0.0], [315.48382568359375, 826.5379028320312]]]"
149,6,237,704,440,831,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [318.3653259277344, 720.4788818359375], [284.595458984375, 727.3782348632812], [318.1500244140625, 735.6556396484375], [316.7098693847656, 733.6643676757812], [360.2122802734375, 750.0113525390625], [361.0472717285156, 740.718505859375], [402.0849609375, 762.517578125], [262.0189514160156, 780.6287231445312], [281.7607727050781, 784.529296875], [299.92987060546875, 808.1747436523438], [316.447021484375, 810.918212890625], [0.0, 0.0], [315.48382568359375, 826.5379028320312]]]"
150,1,237,390,783,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [310.0143737792969, 716.9567260742188], [279.65557861328125, 727.8330078125], [305.96746826171875, 731.1875610351562], [323.5434265136719, 739.4844970703125], [348.6128845214844, 745.7926025390625], [381.42999267578125, 742.310791015625], [396.18426513671875, 749.2720947265625], [264.6850280761719, 777.4017944335938], [280.9732360839844, 779.97216796875], [299.6429443359375, 794.2625732421875], [312.8582763671875, 795.5173950195312], [0.0, 0.0], [321.23419189453125, 803.888427734375]]]"
150,4,-153,94,1263,943,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [310.0143737792969, 716.9567260742188], [279.65557861328125, 727.8330078125], [305.96746826171875, 731.1875610351562], [323.5434265136719, 739.4844970703125], [348.6128845214844, 745.7926025390625], [381.42999267578125, 742.310791015625], [396.18426513671875, 749.2720947265625], [264.6850280761719, 777.4017944335938], [280.9732360839844, 779.97216796875], [299.6429443359375, 794.2625732421875], [312.8582763671875, 795.5173950195312], [0.0, 0.0], [321.23419189453125, 803.888427734375]]]"
150,6,236,702,435,827,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [310.0143737792969, 716.9567260742188], [279.65557861328125, 727.8330078125], [305.96746826171875, 731.1875610351562], [323.5434265136719, 739.4844970703125], [348.6128845214844, 745.7926025390625], [381.42999267578125, 742.310791015625], [396.18426513671875, 749.2720947265625], [264.6850280761719, 777.4017944335938], [280.9732360839844, 779.97216796875], [299.6429443359375, 794.2625732421875], [312.8582763671875, 795.5173950195312], [0.0, 0.0], [321.23419189453125, 803.888427734375]]]"
151,1,237,387,787,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [289.0195617675781, 734.4560546875], [309.97601318359375, 735.8643188476562], [331.388671875, 742.636474609375], [359.441650390625, 750.5128784179688], [386.2748107910156, 753.5775146484375], [405.9695129394531, 761.0326538085938], [286.0802001953125, 762.0723876953125], [298.0413818359375, 764.5269775390625], [322.45538330078125, 751.4923095703125], [329.03582763671875, 752.4916381835938], [352.8955383300781, 762.5513916015625], [356.2815246582031, 762.9654541015625]]]"
