frame,track_id,x1,y1,x2,y2,keypoints
159,20,749,317,952,503,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [872.6143188476562, 382.48486328125], [894.7862548828125, 363.01007080078125], [849.8260498046875, 387.5057678222656], [914.4584350585938, 343.2937316894531], [835.8612060546875, 387.005615234375], [898.3848876953125, 336.6906433105469], [902.6788940429688, 406.3070373535156], [928.27490234375, 398.9208068847656], [904.6671142578125, 440.1877136230469], [991.7294311523438, 405.1103515625], [914.1668090820312, 468.1516418457031], [1065.2705078125, 414.11444091796875]]]"
159,21,805,266,1085,488,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [872.6143188476562, 382.48486328125], [894.7862548828125, 363.01007080078125], [849.8260498046875, 387.5057678222656], [914.4584350585938, 343.2937316894531], [835.8612060546875, 387.005615234375], [898.3848876953125, 336.6906433105469], [902.6788940429688, 406.3070373535156], [928.27490234375, 398.9208068847656], [904.6671142578125, 440.1877136230469], [991.7294311523438, 405.1103515625], [914.1668090820312, 468.1516418457031], [1065.2705078125, 414.11444091796875]]]"
159,22,851,370,1018,485,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [872.6143188476562, 382.48486328125], [894.7862548828125, 363.01007080078125], [849.8260498046875, 387.5057678222656], [914.4584350585938, 343.2937316894531], [835.8612060546875, 387.005615234375], [898.3848876953125, 336.6906433105469], [902.6788940429688, 406.3070373535156], [928.27490234375, 398.9208068847656], [904.6671142578125, 440.1877136230469], [991.7294311523438, 405.1103515625], [914.1668090820312, 468.1516418457031], [1065.2705078125, 414.11444091796875]]]"
159,23,108,142,251,251,"[[[224.24267578125, 167.32289123535156], [0.0, 0.0], [221.49456787109375, 164.25546264648438], [0.0, 0.0], [211.93472290039062, 162.9100341796875], [203.89808654785156, 168.96957397460938], [200.1487274169922, 170.18502807617188], [221.5298309326172, 186.058837890625], [211.1320037841797, 191.0592803955078], [238.10501098632812, 201.144775390625], [229.49620056152344, 208.79820251464844], [158.5138397216797, 186.56582641601562], [155.00494384765625, 186.83648681640625], [187.1350555419922, 213.62554931640625], [190.2312774658203, 215.4951171875], [144.9365997314453, 229.98768615722656], [149.83868408203125, 235.8009033203125]]]"
160,9,821,335,1113,491,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [880.2630615234375, 352.1815490722656], [0.0, 0.0], [885.4892578125, 370.1782531738281], [907.1981811523438, 368.6421203613281], [847.7145385742188, 380.84710693359375], [946.5856323242188, 390.07861328125], [833.2515869140625, 379.6086730957031], [967.7666625976562, 409.4778137207031], [927.8397216796875, 410.5892028808594], [949.1757202148438, 409.52569580078125], [915.6700439453125, 452.9755554199219], [986.6336059570312, 418.95880126953125], [946.6163940429688, 473.7794189453125], [1073.4739990234375, 413.78515625]]]"
160,16,28,88,79,447,"[[[218.45582580566406, 159.84030151367188], [0.0, 0.0], [215.7964630126953, 156.86343383789062], [0.0, 0.0], [208.00367736816406, 156.21575927734375], [206.2312774658203, 166.02886962890625], [198.08297729492188, 165.3922119140625], [223.75486755371094, 182.67495727539062], [211.95997619628906, 184.24984741210938], [240.83331298828125, 195.51150512695312], [232.43756103515625, 197.8000946044922], [169.2241973876953, 188.88502502441406], [161.0832977294922, 188.6447296142578], [203.14971923828125, 214.63864135742188], [187.87869262695312, 215.85198974609375], [173.10272216796875, 228.92100524902344], [147.21914672851562, 233.12060546875]]]"
160,17,-22,84,128,459,"[[[218.45582580566406, 159.84030151367188], [0.0, 0.0], [215.7964630126953, 156.86343383789062], [0.0, 0.0], [208.00367736816406, 156.21575927734375], [206.2312774658203, 166.02886962890625], [198.08297729492188, 165.3922119140625], [223.75486755371094, 182.67495727539062], [211.95997619628906, 184.24984741210938], [240.83331298828125, 195.51150512695312], [232.43756103515625, 197.8000946044922], [169.2241973876953, 188.88502502441406], [161.0832977294922, 188.6447296142578], [203.14971923828125, 214.63864135742188], [187.87869262695312, 215.85198974609375], [173.10272216796875, 228.92100524902344], [147.21914672851562, 233.12060546875]]]"
160,18,50,152,210,255,"[[[218.45582580566406, 159.84030151367188], [0.0, 0.0], [215.7964630126953, 156.86343383789062], [0.0, 0.0], [208.00367736816406, 156.21575927734375], [206.2312774658203, 166.02886962890625], [198.08297729492188, 165.3922119140625], [223.75486755371094, 182.67495727539062], [211.95997619628906, 184.24984741210938], [240.83331298828125, 195.51150512695312], [232.43756103515625, 197.8000946044922], [169.2241973876953, 188.88502502441406], [161.0832977294922, 188.6447296142578], [203.14971923828125, 214.63864135742188], [187.87869262695312, 215.85198974609375], [173.10272216796875, 228.92100524902344], [147.21914672851562, 233.12060546875]]]"
160,19,1139,354,1397,468,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [880.2630615234375, 352.1815490722656], [0.0, 0.0], [885.4892578125, 370.1782531738281], [907.1981811523438, 368.6421203613281], [847.7145385742188, 380.84710693359375], [946.5856323242188, 390.07861328125], [833.2515869140625, 379.6086730957031], [967.7666625976562, 409.4778137207031], [927.8397216796875, 410.5892028808594], [949.1757202148438, 409.52569580078125], [915.6700439453125, 452.9755554199219], [986.6336059570312, 418.95880126953125], [946.6163940429688, 473.7794189453125], [1073.4739990234375, 413.78515625]]]"
160,20,742,314,949,504,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [880.2630615234375, 352.1815490722656], [0.0, 0.0], [885.4892578125, 370.1782531738281], [907.1981811523438, 368.6421203613281], [847.7145385742188, 380.84710693359375], [946.5856323242188, 390.07861328125], [833.2515869140625, 379.6086730957031], [967.7666625976562, 409.4778137207031], [927.8397216796875, 410.5892028808594], [949.1757202148438, 409.52569580078125], [915.6700439453125, 452.9755554199219], [986.6336059570312, 418.95880126953125], [946.6163940429688, 473.7794189453125], [1073.4739990234375, 413.78515625]]]"
160,21,800,243,1110,488,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [880.2630615234375, 352.1815490722656], [0.0, 0.0], [885.4892578125, 370.1782531738281], [907.1981811523438, 368.6421203613281], [847.7145385742188, 380.84710693359375], [946.5856323242188, 390.07861328125], [833.2515869140625, 379.6086730957031], [967.7666625976562, 409.4778137207031], [927.8397216796875, 410.5892028808594], [949.1757202148438, 409.52569580078125], [915.6700439453125, 452.9755554199219], [986.6336059570312, 418.95880126953125], [946.6163940429688, 473.7794189453125], [1073.4739990234375, 413.78515625]]]"
160,22,850,370,1018,485,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [880.2630615234375, 352.1815490722656], [0.0, 0.0], [885.4892578125, 370.1782531738281], [907.1981811523438, 368.6421203613281], [847.7145385742188, 380.84710693359375], [946.5856323242188, 390.07861328125], [833.2515869140625, 379.6086730957031], [967.7666625976562, 409.4778137207031], [927.8397216796875, 410.5892028808594], [949.1757202148438, 409.52569580078125], [915.6700439453125, 452.9755554199219], [986.6336059570312, 418.95880126953125], [946.6163940429688, 473.7794189453125], [1073.4739990234375, 413.78515625]]]"
160,23,115,140,257,248,"[[[218.45582580566406, 159.84030151367188], [0.0, 0.0], [215.7964630126953, 156.86343383789062], [0.0, 0.0], [208.00367736816406, 156.21575927734375], [206.2312774658203, 166.02886962890625], [198.08297729492188, 165.3922119140625], [223.75486755371094, 182.67495727539062], [211.95997619628906, 184.24984741210938], [240.83331298828125, 195.51150512695312], [232.43756103515625, 197.8000946044922], [169.2241973876953, 188.88502502441406], [161.0832977294922, 188.6447296142578], [203.14971923828125, 214.63864135742188], [187.87869262695312, 215.85198974609375], [173.10272216796875, 228.92100524902344], [147.21914672851562, 233.12060546875]]]"
161,9,835,346,1126,494,"[[[863.8566284179688, 371.30029296875], [866.19384765625, 367.3091125488281], [0.0, 0.0], [877.7946166992188, 367.58599853515625], [0.0, 0.0], [887.9758911132812, 373.3853454589844], [882.681396484375, 383.39678955078125], [869.6067504882812, 390.5245056152344], [885.8501586914062, 402.0860595703125], [841.9804077148438, 384.1889343261719], [877.6238403320312, 401.37493896484375], [952.2826538085938, 399.03631591796875], [945.5298461914062, 410.2523193359375], [991.7442626953125, 431.1385803222656], [979.7512817382812, 443.2834777832031], [1064.296142578125, 429.1095275878906], [1045.9456787109375, 438.86468505859375]]]"
161,16,28,86,80,447,"[[[222.1240692138672, 163.32855224609375], [0.0, 0.0], [219.40286254882812, 159.96559143066406], [0.0, 0.0], [210.63302612304688, 158.1142120361328], [210.7607421875, 167.9151153564453], [199.21560668945312, 166.49014282226562], [223.8839111328125, 186.50157165527344], [208.12127685546875, 187.9427490234375], [240.93798828125, 201.9152374267578], [226.58047485351562, 204.53167724609375], [178.452392578125, 189.46746826171875], [166.093505859375, 188.9739990234375], [214.96044921875, 217.17137145996094], [177.29107666015625, 217.966552734375], [193.48236083984375, 232.64895629882812], [129.5186004638672, 236.17901611328125]]]"
161,17,-23,77,131,460,"[[[222.1240692138672, 163.32855224609375], [0.0, 0.0], [219.40286254882812, 159.96559143066406], [0.0, 0.0], [210.63302612304688, 158.1142120361328], [210.7607421875, 167.9151153564453], [199.21560668945312, 166.49014282226562], [223.8839111328125, 186.50157165527344], [208.12127685546875, 187.9427490234375], [240.93798828125, 201.9152374267578], [226.58047485351562, 204.53167724609375], [178.452392578125, 189.46746826171875], [166.093505859375, 188.9739990234375], [214.96044921875, 217.17137145996094], [177.29107666015625, 217.966552734375], [193.48236083984375, 232.64895629882812], [129.5186004638672, 236.17901611328125]]]"
161,18,42,152,203,256,"[[[222.1240692138672, 163.32855224609375], [0.0, 0.0], [219.40286254882812, 159.96559143066406], [0.0, 0.0], [210.63302612304688, 158.1142120361328], [210.7607421875, 167.9151153564453], [199.21560668945312, 166.49014282226562], [223.8839111328125, 186.50157165527344], [208.12127685546875, 187.9427490234375], [240.93798828125, 201.9152374267578], [226.58047485351562, 204.53167724609375], [178.452392578125, 189.46746826171875], [166.093505859375, 188.9739990234375], [214.96044921875, 217.17137145996094], [177.29107666015625, 217.966552734375], [193.48236083984375, 232.64895629882812], [129.5186004638672, 236.17901611328125]]]"
161,19,1157,355,1414,468,"[[[863.8566284179688, 371.30029296875], [866.19384765625, 367.3091125488281], [0.0, 0.0], [877.7946166992188, 367.58599853515625], [0.0, 0.0], [887.9758911132812, 373.3853454589844], [882.681396484375, 383.39678955078125], [869.6067504882812, 390.5245056152344], [885.8501586914062, 402.0860595703125], [841.9804077148438, 384.1889343261719], [877.6238403320312, 401.37493896484375], [952.2826538085938, 399.03631591796875], [945.5298461914062, 410.2523193359375], [991.7442626953125, 431.1385803222656], [979.7512817382812, 443.2834777832031], [1064.296142578125, 429.1095275878906], [1045.9456787109375, 438.86468505859375]]]"
161,20,735,312,946,506,"[[[863.8566284179688, 371.30029296875], [866.19384765625, 367.3091125488281], [0.0, 0.0], [877.7946166992188, 367.58599853515625], [0.0, 0.0], [887.9758911132812, 373.3853454589844], [882.681396484375, 383.39678955078125], [869.6067504882812, 390.5245056152344], [885.8501586914062, 402.0860595703125], [841.9804077148438, 384.1889343261719], [877.6238403320312, 401.37493896484375], [952.2826538085938, 399.03631591796875], [945.5298461914062, 410.2523193359375], [991.7442626953125, 431.1385803222656], [979.7512817382812, 443.2834777832031], [1064.296142578125, 429.1095275878906], [1045.9456787109375, 438.86468505859375]]]"
161,21,795,220,1134,488,"[[[863.8566284179688, 371.30029296875], [866.19384765625, 367.3091125488281], [0.0, 0.0], [877.7946166992188, 367.58599853515625], [0.0, 0.0], [887.9758911132812, 373.3853454589844], [882.681396484375, 383.39678955078125], [869.6067504882812, 390.5245056152344], [885.8501586914062, 402.0860595703125], [841.9804077148438, 384.1889343261719], [877.6238403320312, 401.37493896484375], [952.2826538085938, 399.03631591796875], [945.5298461914062, 410.2523193359375], [991.7442626953125, 431.1385803222656], [979.7512817382812, 443.2834777832031], [1064.296142578125, 429.1095275878906], [1045.9456787109375, 438.86468505859375]]]"
161,22,849,369,1019,485,"[[[863.8566284179688, 371.30029296875], [866.19384765625, 367.3091125488281], [0.0, 0.0], [877.7946166992188, 367.58599853515625], [0.0, 0.0], [887.9758911132812, 373.3853454589844], [882.681396484375, 383.39678955078125], [869.6067504882812, 390.5245056152344], [885.8501586914062, 402.0860595703125], [841.9804077148438, 384.1889343261719], [877.6238403320312, 401.37493896484375], [952.2826538085938, 399.03631591796875], [945.5298461914062, 410.2523193359375], [991.7442626953125, 431.1385803222656], [979.7512817382812, 443.2834777832031], [1064.296142578125, 429.1095275878906], [1045.9456787109375, 438.86468505859375]]]"
161,23,117,139,263,250,"[[[222.1240692138672, 163.32855224609375], [0.0, 0.0], [219.40286254882812, 159.96559143066406], [0.0, 0.0], [210.63302612304688, 158.1142120361328], [210.7607421875, 167.9151153564453], [199.21560668945312, 166.49014282226562], [223.8839111328125, 186.50157165527344], [208.12127685546875, 187.9427490234375], [240.93798828125, 201.9152374267578], [226.58047485351562, 204.53167724609375], [178.452392578125, 189.46746826171875], [166.093505859375, 188.9739990234375], [214.96044921875, 217.17137145996094], [177.29107666015625, 217.966552734375], [193.48236083984375, 232.64895629882812], [129.5186004638672, 236.17901611328125]]]"
162,9,822,353,1098,496,"[[[862.5929565429688, 372.41058349609375], [865.4282836914062, 369.8204650878906], [0.0, 0.0], [877.27001953125, 371.0413513183594], [0.0, 0.0], [891.870849609375, 381.67974853515625], [883.049072265625, 385.3111877441406], [877.3746948242188, 402.5970764160156], [875.4923095703125, 406.44915771484375], [850.7777099609375, 403.9463195800781], [857.2430419921875, 407.829345703125], [954.6480712890625, 406.4624938964844], [949.9473876953125, 411.4903564453125], [953.9866333007812, 442.5476989746094], [963.8527221679688, 444.8685302734375], [989.619140625, 448.52996826171875], [1016.6724853515625, 447.03009033203125]]]"
162,16,28,83,81,447,"[[[226.07696533203125, 167.42172241210938], [0.0, 0.0], [222.93067932128906, 164.07870483398438], [0.0, 0.0], [214.22305297851562, 161.199462890625], [207.0338134765625, 166.85562133789062], [203.96420288085938, 167.68765258789062], [218.30206298828125, 184.22079467773438], [206.18548583984375, 187.9969940185547], [237.607177734375, 201.257080078125], [225.43359375, 207.1101531982422], [172.02386474609375, 193.02041625976562], [171.1753692626953, 193.52304077148438], [195.60523986816406, 218.7256317138672], [209.49899291992188, 220.20863342285156], [149.5629425048828, 234.37893676757812], [172.30262756347656, 238.93109130859375]]]"
162,17,-23,70,133,460,"[[[226.07696533203125, 167.42172241210938], [0.0, 0.0], [222.93067932128906, 164.07870483398438], [0.0, 0.0], [214.22305297851562, 161.199462890625], [207.0338134765625, 166.85562133789062], [203.96420288085938, 167.68765258789062], [218.30206298828125, 184.22079467773438], [206.18548583984375, 187.9969940185547], [237.607177734375, 201.257080078125], [225.43359375, 207.1101531982422], [172.02386474609375, 193.02041625976562], [171.1753692626953, 193.52304077148438], [195.60523986816406, 218.7256317138672], [209.49899291992188, 220.20863342285156], [149.5629425048828, 234.37893676757812], [172.30262756347656, 238.93109130859375]]]"
162,18,35,153,195,257,"[[[226.07696533203125, 167.42172241210938], [0.0, 0.0], [222.93067932128906, 164.07870483398438], [0.0, 0.0], [214.22305297851562, 161.199462890625], [207.0338134765625, 166.85562133789062], [203.96420288085938, 167.68765258789062], [218.30206298828125, 184.22079467773438], [206.18548583984375, 187.9969940185547], [237.607177734375, 201.257080078125], [225.43359375, 207.1101531982422], [172.02386474609375, 193.02041625976562], [171.1753692626953, 193.52304077148438], [195.60523986816406, 218.7256317138672], [209.49899291992188, 220.20863342285156], [149.5629425048828, 234.37893676757812], [172.30262756347656, 238.93109130859375]]]"
162,19,1175,356,1431,469,"[[[862.5929565429688, 372.41058349609375], [865.4282836914062, 369.8204650878906], [0.0, 0.0], [877.27001953125, 371.0413513183594], [0.0, 0.0], [891.870849609375, 381.67974853515625], [883.049072265625, 385.3111877441406], [877.3746948242188, 402.5970764160156], [875.4923095703125, 406.44915771484375], [850.7777099609375, 403.9463195800781], [857.2430419921875, 407.829345703125], [954.6480712890625, 406.4624938964844], [949.9473876953125, 411.4903564453125], [953.9866333007812, 442.5476989746094], [963.8527221679688, 444.8685302734375], [989.619140625, 448.52996826171875], [1016.6724853515625, 447.03009033203125]]]"
162,20,728,310,943,507,"[[[862.5929565429688, 372.41058349609375], [865.4282836914062, 369.8204650878906], [0.0, 0.0], [877.27001953125, 371.0413513183594], [0.0, 0.0], [891.870849609375, 381.67974853515625], [883.049072265625, 385.3111877441406], [877.3746948242188, 402.5970764160156], [875.4923095703125, 406.44915771484375], [850.7777099609375, 403.9463195800781], [857.2430419921875, 407.829345703125], [954.6480712890625, 406.4624938964844], [949.9473876953125, 411.4903564453125], [953.9866333007812, 442.5476989746094], [963.8527221679688, 444.8685302734375], [989.619140625, 448.52996826171875], [1016.6724853515625, 447.03009033203125]]]"
162,21,790,198,1158,489,"[[[862.5929565429688, 372.41058349609375], [865.4282836914062, 369.8204650878906], [0.0, 0.0], [877.27001953125, 371.0413513183594], [0.0, 0.0], [891.870849609375, 381.67974853515625], [883.049072265625, 385.3111877441406], [877.3746948242188, 402.5970764160156], [875.4923095703125, 406.44915771484375], [850.7777099609375, 403.9463195800781], [857.2430419921875, 407.829345703125], [954.6480712890625, 406.4624938964844], [949.9473876953125, 411.4903564453125], [953.9866333007812, 442.5476989746094], [963.8527221679688, 444.8685302734375], [989.619140625, 448.52996826171875], [1016.6724853515625, 447.03009033203125]]]"
162,22,849,369,1019,485,"[[[862.5929565429688, 372.41058349609375], [865.4282836914062, 369.8204650878906], [0.0, 0.0], [877.27001953125, 371.0413513183594], [0.0, 0.0], [891.870849609375, 381.67974853515625], [883.049072265625, 385.3111877441406], [877.3746948242188, 402.5970764160156], [875.4923095703125, 406.44915771484375], [850.7777099609375, 403.9463195800781], [857.2430419921875, 407.829345703125], [954.6480712890625, 406.4624938964844], [949.9473876953125, 411.4903564453125], [953.9866333007812, 442.5476989746094], [963.8527221679688, 444.8685302734375], [989.619140625, 448.52996826171875], [1016.6724853515625, 447.03009033203125]]]"
162,23,119,141,264,252,"[[[226.07696533203125, 167.42172241210938], [0.0, 0.0], [222.93067932128906, 164.07870483398438], [0.0, 0.0], [214.22305297851562, 161.199462890625], [207.0338134765625, 166.85562133789062], [203.96420288085938, 167.68765258789062], [218.30206298828125, 184.22079467773438], [206.18548583984375, 187.9969940185547], [237.607177734375, 201.257080078125], [225.43359375, 207.1101531982422], [172.02386474609375, 193.02041625976562], [171.1753692626953, 193.52304077148438], [195.60523986816406, 218.7256317138672], [209.49899291992188, 220.20863342285156], [149.5629425048828, 234.37893676757812], [172.30262756347656, 238.93109130859375]]]"
163,9,817,357,1084,496,"[[[861.6007690429688, 378.95819091796875], [862.76904296875, 375.2093200683594], [0.0, 0.0], [871.1928100585938, 374.585205078125], [0.0, 0.0], [882.9962158203125, 385.0982360839844], [890.1917724609375, 378.91912841796875], [862.8932495117188, 409.8094482421875], [868.35595703125, 398.9378356933594], [843.0996704101562, 410.6986083984375], [846.077392578125, 406.4237976074219], [949.2268676757812, 408.78277587890625], [954.0023803710938, 407.1866455078125], [928.1784057617188, 449.31982421875], [947.1331787109375, 446.6177062988281], [953.3449096679688, 479.9179382324219], [979.5824584960938, 472.4051513671875]]]"
163,16,29,81,82,447,"[[[220.2188262939453, 165.19439697265625], [0.0, 0.0], [217.31173706054688, 161.98526000976562], [0.0, 0.0], [209.82432556152344, 159.9150390625], [201.4727325439453, 166.82266235351562], [201.2960662841797, 167.7790985107422], [213.6295166015625, 184.7006378173828], [207.5102996826172, 188.0985565185547], [234.9566650390625, 201.2424774169922], [227.26893615722656, 206.52996826171875], [167.21694946289062, 193.41107177734375], [167.795654296875, 193.6706085205078], [188.49179077148438, 218.89549255371094], [199.862060546875, 220.01026916503906], [141.5922393798828, 234.13748168945312], [159.1276092529297, 238.16751098632812]]]"
163,17,-24,62,136,461,"[[[220.2188262939453, 165.19439697265625], [0.0, 0.0], [217.31173706054688, 161.98526000976562], [0.0, 0.0], [209.82432556152344, 159.9150390625], [201.4727325439453, 166.82266235351562], [201.2960662841797, 167.7790985107422], [213.6295166015625, 184.7006378173828], [207.5102996826172, 188.0985565185547], [234.9566650390625, 201.2424774169922], [227.26893615722656, 206.52996826171875], [167.21694946289062, 193.41107177734375], [167.795654296875, 193.6706085205078], [188.49179077148438, 218.89549255371094], [199.862060546875, 220.01026916503906], [141.5922393798828, 234.13748168945312], [159.1276092529297, 238.16751098632812]]]"
163,18,27,154,188,257,"[[[220.2188262939453, 165.19439697265625], [0.0, 0.0], [217.31173706054688, 161.98526000976562], [0.0, 0.0], [209.82432556152344, 159.9150390625], [201.4727325439453, 166.82266235351562], [201.2960662841797, 167.7790985107422], [213.6295166015625, 184.7006378173828], [207.5102996826172, 188.0985565185547], [234.9566650390625, 201.2424774169922], [227.26893615722656, 206.52996826171875], [167.21694946289062, 193.41107177734375], [167.795654296875, 193.6706085205078], [188.49179077148438, 218.89549255371094], [199.862060546875, 220.01026916503906], [141.5922393798828, 234.13748168945312], [159.1276092529297, 238.16751098632812]]]"
163,19,1193,357,1447,469,"[[[861.6007690429688, 378.95819091796875], [862.76904296875, 375.2093200683594], [0.0, 0.0], [871.1928100585938, 374.585205078125], [0.0, 0.0], [882.9962158203125, 385.0982360839844], [890.1917724609375, 378.91912841796875], [862.8932495117188, 409.8094482421875], [868.35595703125, 398.9378356933594], [843.0996704101562, 410.6986083984375], [846.077392578125, 406.4237976074219], [949.2268676757812, 408.78277587890625], [954.0023803710938, 407.1866455078125], [928.1784057617188, 449.31982421875], [947.1331787109375, 446.6177062988281], [953.3449096679688, 479.9179382324219], [979.5824584960938, 472.4051513671875]]]"
163,20,721,308,940,509,"[[[861.6007690429688, 378.95819091796875], [862.76904296875, 375.2093200683594], [0.0, 0.0], [871.1928100585938, 374.585205078125], [0.0, 0.0], [882.9962158203125, 385.0982360839844], [890.1917724609375, 378.91912841796875], [862.8932495117188, 409.8094482421875], [868.35595703125, 398.9378356933594], [843.0996704101562, 410.6986083984375], [846.077392578125, 406.4237976074219], [949.2268676757812, 408.78277587890625], [954.0023803710938, 407.1866455078125], [928.1784057617188, 449.31982421875], [947.1331787109375, 446.6177062988281], [953.3449096679688, 479.9179382324219], [979.5824584960938, 472.4051513671875]]]"
163,21,785,175,1182,489,"[[[861.6007690429688, 378.95819091796875], [862.76904296875, 375.2093200683594], [0.0, 0.0], [871.1928100585938, 374.585205078125], [0.0, 0.0], [882.9962158203125, 385.0982360839844], [890.1917724609375, 378.91912841796875], [862.8932495117188, 409.8094482421875], [868.35595703125, 398.9378356933594], [843.0996704101562, 410.6986083984375], [846.077392578125, 406.4237976074219], [949.2268676757812, 408.78277587890625], [954.0023803710938, 407.1866455078125], [928.1784057617188, 449.31982421875], [947.1331787109375, 446.6177062988281], [953.3449096679688, 479.9179382324219], [979.5824584960938, 472.4051513671875]]]"
163,22,848,368,1019,486,"[[[861.6007690429688, 378.95819091796875], [862.76904296875, 375.2093200683594], [0.0, 0.0], [871.1928100585938, 374.585205078125], [0.0, 0.0], [882.9962158203125, 385.0982360839844], [890.1917724609375, 378.91912841796875], [862.8932495117188, 409.8094482421875], [868.35595703125, 398.9378356933594], [843.0996704101562, 410.6986083984375], [846.077392578125, 406.4237976074219], [949.2268676757812, 408.78277587890625], [954.0023803710938, 407.1866455078125], [928.1784057617188, 449.31982421875], [947.1331787109375, 446.6177062988281], [953.3449096679688, 479.9179382324219], [979.5824584960938, 472.4051513671875]]]"
163,23,118,142,261,251,"[[[220.2188262939453, 165.19439697265625], [0.0, 0.0], [217.31173706054688, 161.98526000976562], [0.0, 0.0], [209.82432556152344, 159.9150390625], [201.4727325439453, 166.82266235351562], [201.2960662841797, 167.7790985107422], [213.6295166015625, 184.7006378173828], [207.5102996826172, 188.0985565185547], [234.9566650390625, 201.2424774169922], [227.26893615722656, 206.52996826171875], [167.21694946289062, 193.41107177734375], [167.795654296875, 193.6706085205078], [188.49179077148438, 218.89549255371094], [199.862060546875, 220.01026916503906], [141.5922393798828, 234.13748168945312], [159.1276092529297, 238.16751098632812]]]"
164,9,812,362,1083,505,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [873.7529296875, 385.7712707519531], [0.0, 0.0], [889.7705078125, 394.4767761230469], [885.9384155273438, 390.5395812988281], [877.26513671875, 414.54693603515625], [883.5521240234375, 407.1944580078125], [867.5250854492188, 423.6319885253906], [868.1517944335938, 415.9531555175781], [949.65087890625, 415.1883544921875], [946.0299682617188, 415.12725830078125], [964.1982421875, 449.672119140625], [966.5081176757812, 448.2818298339844], [981.78369140625, 471.3602294921875], [984.2498779296875, 465.43603515625]]]"
164,16,29,78,83,447,"[[[0.0, 0.0], [0.0, 0.0], [223.05250549316406, 164.64669799804688], [0.0, 0.0], [218.7132110595703, 162.8743896484375], [196.40101623535156, 164.30026245117188], [213.7534637451172, 169.05508422851562], [208.46426391601562, 177.52752685546875], [233.48858642578125, 183.9051055908203], [234.1954803466797, 189.2344512939453], [249.45790100097656, 194.21701049804688], [165.78704833984375, 193.27711486816406], [179.17276000976562, 195.03173828125], [184.90248107910156, 210.1789093017578], [216.1062774658203, 211.7334747314453], [151.78846740722656, 230.06541442871094], [196.56085205078125, 234.52655029296875]]]"
164,17,-25,55,138,461,"[[[0.0, 0.0], [0.0, 0.0], [223.05250549316406, 164.64669799804688], [0.0, 0.0], [218.7132110595703, 162.8743896484375], [196.40101623535156, 164.30026245117188], [213.7534637451172, 169.05508422851562], [208.46426391601562, 177.52752685546875], [233.48858642578125, 183.9051055908203], [234.1954803466797, 189.2344512939453], [249.45790100097656, 194.21701049804688], [165.78704833984375, 193.27711486816406], [179.17276000976562, 195.03173828125], [184.90248107910156, 210.1789093017578], [216.1062774658203, 211.7334747314453], [151.78846740722656, 230.06541442871094], [196.56085205078125, 234.52655029296875]]]"
164,18,20,154,180,258,"[[[0.0, 0.0], [0.0, 0.0], [223.05250549316406, 164.64669799804688], [0.0, 0.0], [218.7132110595703, 162.8743896484375], [196.40101623535156, 164.30026245117188], [213.7534637451172, 169.05508422851562], [208.46426391601562, 177.52752685546875], [233.48858642578125, 183.9051055908203], [234.1954803466797, 189.2344512939453], [249.45790100097656, 194.21701049804688], [165.78704833984375, 193.27711486816406], [179.17276000976562, 195.03173828125], [184.90248107910156, 210.1789093017578], [216.1062774658203, 211.7334747314453], [151.78846740722656, 230.06541442871094], [196.56085205078125, 234.52655029296875]]]"
164,19,1211,358,1464,470,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [873.7529296875, 385.7712707519531], [0.0, 0.0], [889.7705078125, 394.4767761230469], [885.9384155273438, 390.5395812988281], [877.26513671875, 414.54693603515625], [883.5521240234375, 407.1944580078125], [867.5250854492188, 423.6319885253906], [868.1517944335938, 415.9531555175781], [949.65087890625, 415.1883544921875], [946.0299682617188, 415.12725830078125], [964.1982421875, 449.672119140625], [966.5081176757812, 448.2818298339844], [981.78369140625, 471.3602294921875], [984.2498779296875, 465.43603515625]]]"
164,20,714,306,937,511,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [873.7529296875, 385.7712707519531], [0.0, 0.0], [889.7705078125, 394.4767761230469], [885.9384155273438, 390.5395812988281], [877.26513671875, 414.54693603515625], [883.5521240234375, 407.1944580078125], [867.5250854492188, 423.6319885253906], [868.1517944335938, 415.9531555175781], [949.65087890625, 415.1883544921875], [946.0299682617188, 415.12725830078125], [964.1982421875, 449.672119140625], [966.5081176757812, 448.2818298339844], [981.78369140625, 471.3602294921875], [984.2498779296875, 465.43603515625]]]"
