frame,track_id,x1,y1,x2,y2,keypoints
83,1,186,671,468,837,"[[[219.59339904785156, 701.039306640625], [220.6097412109375, 696.390380859375], [213.217529296875, 700.3237915039062], [230.95220947265625, 706.6267700195312], [216.265380859375, 715.2540893554688], [255.45010375976562, 737.601318359375], [244.9755859375, 743.1288452148438], [298.89605712890625, 736.9597778320312], [305.9571228027344, 735.1943359375], [315.3179931640625, 724.4257202148438], [334.4585876464844, 717.8450927734375], [324.6112365722656, 759.6829833984375], [318.7780456542969, 768.588623046875], [378.87921142578125, 764.1701049804688], [376.4599304199219, 767.9739379882812], [436.85699462890625, 789.4815063476562], [443.28179931640625, 793.9676513671875]]]"
84,1,181,668,470,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [240.34487915039062, 743.65771484375], [244.3294677734375, 730.3976440429688], [253.75900268554688, 742.2900390625], [288.46807861328125, 709.224365234375], [247.48092651367188, 708.697021484375], [306.8133850097656, 698.003173828125], [313.0552062988281, 764.485107421875], [315.1507263183594, 764.5780029296875], [364.9618835449219, 769.9334106445312], [365.38433837890625, 759.8624267578125], [433.04644775390625, 800.1008911132812], [437.9693603515625, 794.8417358398438]]]"
85,1,174,665,471,836,"[[[210.4273223876953, 708.900146484375], [210.1793670654297, 702.6033935546875], [0.0, 0.0], [218.58497619628906, 708.0780029296875], [0.0, 0.0], [246.9764404296875, 724.9652709960938], [237.87411499023438, 738.9749145507812], [287.5796203613281, 716.0491943359375], [279.650634765625, 727.3421020507812], [302.4862060546875, 701.6561889648438], [296.01708984375, 690.042724609375], [321.2501220703125, 757.448486328125], [313.88275146484375, 770.1002807617188], [371.844482421875, 764.0401611328125], [367.8760986328125, 773.2994995117188], [436.7534484863281, 789.3115234375], [441.2593994140625, 796.9432983398438]]]"
86,1,164,660,475,838,"[[[257.0399169921875, 757.1829223632812], [0.0, 0.0], [253.8382568359375, 756.7789306640625], [0.0, 0.0], [248.81396484375, 757.2158813476562], [267.6547546386719, 740.7559204101562], [239.2537841796875, 756.7686767578125], [279.9947509765625, 714.39306640625], [208.59571838378906, 732.6343383789062], [292.4027099609375, 677.7332153320312], [207.62229919433594, 696.4244384765625], [323.45977783203125, 755.6094360351562], [308.1081237792969, 771.890380859375], [377.85919189453125, 769.6373291015625], [368.8912658691406, 787.7687377929688], [438.29974365234375, 785.4059448242188], [436.05645751953125, 804.4552001953125]]]"
87,1,163,659,473,837,"[[[208.475341796875, 709.20751953125], [209.85203552246094, 702.81982421875], [203.73057556152344, 708.3858032226562], [222.28216552734375, 708.1357421875], [0.0, 0.0], [252.57012939453125, 722.6359252929688], [227.53765869140625, 743.8278198242188], [287.5830993652344, 714.3307495117188], [219.53323364257812, 743.7647705078125], [311.5461120605469, 690.8768920898438], [190.89678955078125, 705.7241821289062], [328.74920654296875, 754.3150634765625], [313.9446716308594, 769.835693359375], [381.4879150390625, 767.542724609375], [370.9757080078125, 778.232177734375], [434.5727233886719, 789.4083862304688], [438.2491455078125, 799.1209716796875]]]"
88,1,165,663,469,835,"[[[207.85923767089844, 705.1884155273438], [207.76402282714844, 701.2855224609375], [201.54452514648438, 705.7704467773438], [216.96551513671875, 711.4421997070312], [204.59884643554688, 722.2175903320312], [243.96612548828125, 734.87109375], [231.82644653320312, 748.5810546875], [289.1385803222656, 715.8604125976562], [286.4326171875, 734.3794555664062], [301.13446044921875, 692.9473876953125], [304.1819763183594, 702.0681762695312], [316.930419921875, 759.3414916992188], [310.1786804199219, 771.5178833007812], [384.1566162109375, 764.7846069335938], [379.80108642578125, 769.8679809570312], [438.198486328125, 795.94482421875], [445.9743957519531, 799.7498779296875]]]"
89,1,156,653,477,834,"[[[205.69268798828125, 709.7386474609375], [204.2217559814453, 706.4044189453125], [203.3416290283203, 708.82177734375], [207.0891876220703, 712.4179077148438], [210.10321044921875, 718.5554809570312], [230.38609313964844, 730.0302734375], [237.9820556640625, 731.5634765625], [257.6240539550781, 720.0498657226562], [282.2410583496094, 715.6251220703125], [274.1446533203125, 685.1138916015625], [298.1660461425781, 674.009521484375], [306.6164245605469, 756.1463623046875], [310.6437683105469, 762.0037231445312], [374.0114440917969, 775.1471557617188], [382.88763427734375, 766.89453125], [430.08221435546875, 800.2658081054688], [448.46722412109375, 789.7986450195312]]]"
90,1,147,637,486,828,"[[[204.51683044433594, 714.7505493164062], [0.0, 0.0], [0.0, 0.0], [200.81365966796875, 718.94775390625], [214.0004119873047, 720.101318359375], [212.95989990234375, 738.63232421875], [245.981689453125, 727.7127685546875], [216.27285766601562, 732.9780883789062], [288.62060546875, 701.8157958984375], [224.529052734375, 696.4921875], [294.5578308105469, 669.3306884765625], [293.7388916015625, 758.420166015625], [313.1615905761719, 758.9637451171875], [361.0536804199219, 775.3013916015625], [383.092041015625, 760.1363525390625], [422.7146301269531, 794.883056640625], [448.5704040527344, 780.98046875]]]"
91,1,137,627,496,832,"[[[197.3977508544922, 721.51123046875], [0.0, 0.0], [0.0, 0.0], [203.42933654785156, 721.660888671875], [0.0, 0.0], [226.60269165039062, 739.0990600585938], [233.69827270507812, 731.9285888671875], [243.408447265625, 725.0481567382812], [260.0348205566406, 698.433837890625], [254.48434448242188, 685.6155395507812], [264.8426208496094, 663.8303833007812], [307.11981201171875, 760.4601440429688], [311.0768737792969, 763.5302734375], [365.82037353515625, 771.91748046875], [375.6427001953125, 763.3619995117188], [437.2505798339844, 796.2406005859375], [451.3749694824219, 789.3038940429688]]]"
92,1,145,636,488,832,"[[[193.32130432128906, 723.9856567382812], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [203.92822265625, 733.6443481445312], [202.47311401367188, 766.1976928710938], [237.00582885742188, 741.5418090820312], [209.0519561767578, 757.878662109375], [282.8663635253906, 692.5028076171875], [220.529541015625, 708.1442260742188], [282.3961486816406, 670.4348754882812], [290.9199523925781, 775.4957275390625], [312.7834167480469, 773.046142578125], [355.8139343261719, 764.0594482421875], [377.0700988769531, 751.9962158203125], [432.09124755859375, 788.6150512695312], [453.615234375, 786.9140625]]]"
93,1,158,654,480,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [217.7118377685547, 726.427978515625], [202.39852905273438, 753.985595703125], [256.7386779785156, 745.0753784179688], [216.6586151123047, 749.5136108398438], [345.3307800292969, 737.2576293945312], [251.42889404296875, 718.0420532226562], [400.91107177734375, 758.5894775390625], [283.9158020019531, 790.2846069335938], [315.34271240234375, 793.43994140625], [347.51214599609375, 752.3143920898438], [373.7884826660156, 745.7345581054688], [433.64898681640625, 789.41162109375], [452.6553039550781, 789.6766357421875]]]"
94,1,164,664,472,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [198.491455078125, 758.2936401367188], [272.0644226074219, 746.1123046875], [205.16592407226562, 758.0585327148438], [364.8511047363281, 748.4501953125], [231.1011199951172, 727.396240234375], [419.72698974609375, 772.6981201171875], [274.5377197265625, 798.21630859375], [318.6187438964844, 798.321533203125], [335.9469909667969, 754.6408081054688], [378.8094787597656, 744.6371459960938], [409.48748779296875, 793.9500732421875], [451.1885986328125, 792.72021484375]]]"
95,1,165,665,470,832,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [195.73989868164062, 764.5247192382812], [270.3780212402344, 741.82568359375], [183.42684936523438, 774.1749267578125], [365.7611999511719, 743.35009765625], [197.55824279785156, 747.3430786132812], [430.6370849609375, 778.1348876953125], [273.73870849609375, 793.085205078125], [316.91522216796875, 788.4702758789062], [327.98187255859375, 753.6238403320312], [375.70977783203125, 737.159423828125], [394.45123291015625, 790.7134399414062], [447.4493713378906, 784.33935546875]]]"
96,1,176,680,453,826,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [202.26507568359375, 759.8657836914062], [264.13433837890625, 739.7462158203125], [170.9532928466797, 777.6282958984375], [351.655517578125, 749.69775390625], [162.71578979492188, 767.8657836914062], [434.24493408203125, 783.3208618164062], [284.14410400390625, 785.4481201171875], [316.4361877441406, 782.1224975585938], [346.28302001953125, 768.8721923828125], [382.0151672363281, 753.7614135742188], [408.3166809082031, 795.5408935546875], [444.4632873535156, 786.1304321289062]]]"
97,1,179,690,445,826,"[[[193.21762084960938, 733.278076171875], [193.24948120117188, 730.437255859375], [0.0, 0.0], [203.15869140625, 736.30712890625], [0.0, 0.0], [218.7594451904297, 762.0994262695312], [242.24041748046875, 739.6137084960938], [179.02597045898438, 792.6240234375], [257.2430419921875, 743.9420776367188], [136.57530212402344, 781.2916259765625], [253.9375, 751.3795776367188], [303.06689453125, 778.0027465820312], [313.6523742675781, 774.1734008789062], [371.74285888671875, 774.5458984375], [388.55706787109375, 758.8577880859375], [430.3076171875, 798.1964111328125], [445.73284912109375, 786.0428466796875]]]"
98,1,175,703,434,829,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [196.3267364501953, 743.8458862304688], [0.0, 0.0], [205.96839904785156, 769.43310546875], [260.9280700683594, 745.2583618164062], [161.70098876953125, 795.3642578125], [348.5572814941406, 755.136474609375], [110.00497436523438, 777.1456298828125], [441.1645812988281, 784.572998046875], [303.63262939453125, 790.541015625], [328.6737365722656, 786.3392333984375], [360.3835754394531, 778.8255004882812], [395.6291809082031, 763.2200927734375], [0.0, 0.0], [0.0, 0.0]]]"
99,1,182,712,436,830,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [202.41860961914062, 788.427978515625], [244.88580322265625, 756.248291015625], [186.18714904785156, 825.7446899414062], [340.86175537109375, 755.65380859375], [145.06393432617188, 785.5469970703125], [410.408203125, 774.3370971679688], [291.36468505859375, 781.8140258789062], [312.65545654296875, 776.9352416992188], [365.6162109375, 766.8318481445312], [391.44451904296875, 752.4781494140625], [409.80560302734375, 791.5744018554688], [430.1274108886719, 782.4088134765625]]]"
100,1,171,717,429,831,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [189.29273986816406, 791.9117431640625], [247.85858154296875, 765.1978759765625], [171.6962432861328, 821.0665893554688], [354.5594177246094, 755.1683349609375], [133.32666015625, 784.871337890625], [427.3451843261719, 774.2076416015625], [278.7804260253906, 789.05419921875], [309.59014892578125, 788.0906372070312], [359.6074523925781, 754.8888549804688], [389.8345642089844, 747.8767700195312], [399.52984619140625, 796.9271850585938], [419.4730529785156, 794.9395751953125]]]"
101,1,172,720,437,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [197.94337463378906, 785.1932373046875], [254.78005981445312, 761.611083984375], [185.2906951904297, 821.0068969726562], [361.81787109375, 763.7908935546875], [139.19607543945312, 792.2267456054688], [431.92938232421875, 788.3485107421875], [294.7298889160156, 781.2022705078125], [323.8351135253906, 780.7289428710938], [374.7105407714844, 765.2328491210938], [400.3751220703125, 757.1048583984375], [0.0, 0.0], [429.4487609863281, 791.2546997070312]]]"
102,1,165,723,437,833,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [196.66357421875, 788.686279296875], [250.95379638671875, 765.2553100585938], [180.43055725097656, 823.4172973632812], [363.1520080566406, 765.843994140625], [130.21849060058594, 792.9138793945312], [450.2669372558594, 792.7332763671875], [286.8722839355469, 790.8197021484375], [313.9678955078125, 790.7122802734375], [366.21795654296875, 765.8500366210938], [394.554931640625, 759.4899291992188], [0.0, 0.0], [0.0, 0.0]]]"
103,1,157,726,433,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [194.1387481689453, 764.473876953125], [0.0, 0.0], [202.3480987548828, 788.3041381835938], [254.3521728515625, 760.4199829101562], [176.51377868652344, 826.4427490234375], [346.7939147949219, 759.5], [136.71571350097656, 801.6519165039062], [430.927978515625, 779.3240356445312], [284.1480712890625, 799.4282836914062], [311.0323486328125, 795.1695556640625], [0.0, 0.0], [368.84417724609375, 762.5601196289062], [0.0, 0.0], [0.0, 0.0]]]"
104,1,149,728,428,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [194.04238891601562, 766.3414306640625], [0.0, 0.0], [209.0915985107422, 784.5604248046875], [258.457763671875, 760.3440551757812], [183.29510498046875, 825.5881958007812], [345.7236633300781, 763.1273193359375], [137.28060913085938, 806.578125], [430.7270812988281, 780.3502807617188], [289.52386474609375, 803.4579467773438], [315.5782775878906, 799.3580322265625], [326.09039306640625, 790.2906494140625], [364.18585205078125, 776.4219360351562], [0.0, 0.0], [0.0, 0.0]]]"
105,1,158,730,442,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [196.1646728515625, 771.5655517578125], [0.0, 0.0], [212.65936279296875, 780.59912109375], [268.9688415527344, 757.1597900390625], [193.07632446289062, 822.614990234375], [366.074951171875, 767.6276245117188], [147.0047149658203, 813.9411010742188], [456.4954528808594, 793.6529541015625], [299.65380859375, 799.5844116210938], [332.04046630859375, 795.7577514648438], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
106,1,158,731,449,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [218.27044677734375, 782.7069702148438], [286.000732421875, 761.9487915039062], [190.73068237304688, 824.9850463867188], [369.0900573730469, 774.9846801757812], [146.67625427246094, 818.3934326171875], [459.7431945800781, 792.0370483398438], [271.9167175292969, 817.3945922851562], [318.6850280761719, 812.3837890625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
107,1,173,735,456,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [224.0986328125, 772.0071411132812], [270.6239013671875, 759.0216674804688], [272.80670166015625, 793.41064453125], [353.135498046875, 764.16748046875], [351.3034362792969, 813.4398193359375], [433.8526611328125, 787.4707641601562], [291.1754150390625, 809.8125610351562], [317.8580017089844, 807.6466674804688], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
108,1,182,740,459,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [228.40179443359375, 762.056640625], [319.7756652832031, 759.1453857421875], [243.22232055664062, 793.54248046875], [385.88275146484375, 779.855224609375], [0.0, 0.0], [0.0, 0.0], [235.68325805664062, 805.26025390625], [290.1506652832031, 803.8607177734375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
109,1,192,741,465,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [321.2976379394531, 760.4918823242188], [0.0, 0.0], [365.9892883300781, 773.4739990234375], [0.0, 0.0], [436.3822937011719, 791.66357421875], [0.0, 0.0], [294.8312683105469, 834.1356201171875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
110,1,200,745,465,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [362.0675354003906, 774.778564453125], [431.22857666015625, 791.1052856445312], [437.9512634277344, 788.73046875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
111,1,198,748,467,838,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [323.0572814941406, 773.2013549804688], [0.0, 0.0], [388.95916748046875, 778.8838500976562], [0.0, 0.0], [0.0, 0.0], [249.33767700195312, 811.6913452148438], [302.5142517089844, 813.424072265625], [0.0, 0.0], [341.5949401855469, 794.2386474609375], [0.0, 0.0], [0.0, 0.0]]]"
112,1,187,749,459,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [210.6998291015625, 785.2666015625], [263.7847595214844, 770.870849609375], [0.0, 0.0], [346.33587646484375, 759.48974609375], [0.0, 0.0], [431.49493408203125, 783.850830078125], [296.4309997558594, 802.94384765625], [331.46649169921875, 803.233154296875], [0.0, 0.0], [355.11505126953125, 794.7883911132812], [0.0, 0.0], [0.0, 0.0]]]"
113,1,196,750,466,838,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [223.3920135498047, 789.8866577148438], [310.53961181640625, 763.1515502929688], [168.4419403076172, 834.3529052734375], [365.003662109375, 770.22412109375], [164.2406768798828, 832.729736328125], [436.2061462402344, 789.2362670898438], [290.26904296875, 824.0665283203125], [339.6557312011719, 817.6403198242188], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
114,1,196,752,471,840,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [226.013916015625, 783.6796264648438], [318.93560791015625, 775.8547973632812], [0.0, 0.0], [386.97821044921875, 786.3289794921875], [0.0, 0.0], [0.0, 0.0], [265.7971496582031, 816.6902465820312], [322.3796081542969, 816.554931640625], [0.0, 0.0], [385.543212890625, 799.864501953125], [0.0, 0.0], [0.0, 0.0]]]"
115,1,201,756,462,838,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [322.29345703125, 785.2872314453125], [365.7940368652344, 786.0690307617188], [428.1417236328125, 789.76611328125], [435.2466735839844, 788.1224975585938], [279.8118896484375, 825.486328125], [311.7249755859375, 821.428466796875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
116,1,205,759,457,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [382.1550598144531, 787.54736328125], [403.70111083984375, 793.2633056640625], [421.6749267578125, 789.8795776367188], [284.7729187011719, 832.8750610351562], [303.43914794921875, 827.6119384765625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
117,1,205,761,458,838,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
118,1,208,763,459,838,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [381.66400146484375, 782.406005859375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
119,1,206,765,458,839,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
120,1,208,767,452,837,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
121,1,212,769,448,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [368.2826843261719, 796.2822265625]]]"
122,1,217,771,450,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
123,1,220,774,449,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [385.86810302734375, 792.5841064453125], [0.0, 0.0], [0.0, 0.0], [253.4937744140625, 815.4871215820312], [306.9587097167969, 815.481201171875], [0.0, 0.0], [309.4435119628906, 797.5563354492188], [0.0, 0.0], [351.04339599609375, 803.669189453125]]]"
124,1,212,769,451,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
125,1,212,771,449,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
126,1,209,770,453,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
127,1,211,772,451,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
128,1,214,773,449,836,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [298.32000732421875, 733.2443237304688], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
129,1,216,774,447,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [364.3160705566406, 453.5808410644531], [0.0, 0.0], [283.544677734375, 714.9046630859375], [0.0, 0.0], [367.4346008300781, 820.903076171875], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
130,1,219,775,444,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [392.9896240234375, 461.46881103515625], [0.0, 0.0], [307.3382568359375, 714.5037231445312], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
131,1,221,776,442,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [338.9826965332031, 446.6936950683594], [0.0, 0.0], [285.5862121582031, 686.5874633789062], [0.0, 0.0], [314.46905517578125, 807.2236328125], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
132,1,224,778,440,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [353.5557861328125, 449.9343566894531], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
133,1,227,779,438,835,
134,1,229,780,435,835,
135,1,232,781,433,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [351.07635498046875, 444.6552734375], [0.0, 0.0], [281.82110595703125, 698.1693115234375], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
136,1,234,782,431,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [343.7070007324219, 440.97711181640625], [0.0, 0.0], [287.6570129394531, 677.45166015625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
137,1,237,784,429,835,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [344.4827575683594, 446.45977783203125], [0.0, 0.0], [286.6754150390625, 675.1383056640625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
138,1,239,785,426,835,
139,1,242,786,424,835,
140,1,245,787,422,835,
141,1,247,789,420,835,
142,1,250,790,418,835,
143,1,252,791,415,834,
144,1,255,792,413,834,
145,1,257,793,411,834,
146,1,260,795,409,834,
147,1,263,796,406,834,
148,1,265,797,404,834,
149,1,268,798,402,834,
150,1,270,799,400,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [343.3839416503906, 443.048828125], [0.0, 0.0], [281.0472412109375, 666.6863403320312], [0.0, 0.0], [269.3433532714844, 796.94140625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
151,1,273,801,397,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [344.69500732421875, 441.98846435546875], [0.0, 0.0], [282.0794677734375, 672.7282104492188], [0.0, 0.0], [268.3671875, 799.0748291015625], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
152,1,275,802,395,834,"[[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [336.8146667480469, 447.8765869140625], [0.0, 0.0], [285.8101501464844, 673.7335815429688], [0.0, 0.0], [270.0849914550781, 797.4100952148438], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]]"
153,1,278,803,393,834,
